line,label
absolutely no meaning. Humans are the outcome of blind,1
era have been influenced by neighbouring agricultural and,1
mothers steeped in particular cultures who make a scene if their son,1
"remained subjugated for hundreds of years. Typically, they have",1
"inexorably succeed and spread, while less beneficial cultures",1
"archipelago and the Iberian peninsula, a mere blip on the ecological",1
The Cognitive Revolution. Emergence of fictive,0
"when the mind experiences something pleasant or unpleasant, it",1
It has succeeded. We are all good consumers. We buy countless,1
moulded us to be neither too miserable nor too happy. It enables us,1
"been particularly adept at making shoes, another at dispensing",1
the soldier who declares that his life is meaningful because he fights,1
"competed for resources and even fought one another, but they also",1
water. But floods that surged too high or came at the wrong time,1
The crucial importance of human expectations has far-reaching,1
"history whose followers actually do what they are asked to do. How,",1
"universe, map the planet and catalogue the animal kingdom than",1
"biochemistry. They can startle it for a fleeting moment, but it is",1
"Ziyyon: The Association for Farmyard Animals, 2009 [Hebrew]), 169–99; “Milk Production",0
Future generations took notice. The intellectual and bureaucratic,1
sensations.,1
"being a series of histories of isolated peoples and cultures, it became",1
"leitmotif to a puzzled bank clerk. In bureaucracy, things must be",1
"Unlike lying, an imagined reality is something that everyone",1
"calves is on its way to the slaughterhouse. In evolutionary terms, cattle represent",1
is struggle. Woe to him who sins against these laws.,1
"According to the Interbreeding Theory, when Sapiens spread into",1
listen to our inner voice – the voice of humanity. The chief,1
"4 Christian, Maps of Time, 436.",0
–,0
eclipsed by tribes of customers who do not know one another,1
juicy steaks. The contented rhinoceros is no less content for being,1
farmers.,1
"people traded staple goods like fruits and meat, or that the existence",1
sick persons and dead bodies. If you want to keep any human group,1
struggles in those regions were between different European powers.,1
metres across.,1
"a jia, and ten jia constituted a bao. When a member of a bao",1
"nations argue that they are a natural and eternal entity, created in",1
changes if that particular individual changes his or her beliefs. Many,1
"How did Homo sapiens manage to cross this critical threshold,",1
ideological issues. And it’s not just pious monotheists who object,1
vice versa.,1
of history revolves around this question: how does one convince,1
colonised Manus without sophisticated vessels and sailing skills. As,1
"these feelings are gone, and I might well feel sad and dejected. So if",1
a masculine prerogative.,1
"Genera in their turn are grouped into families, such as the cats",1
"proletariat. Communism had its holidays and festivals, such as the",1
even more so from a moral and political perspective. What Smith,1
early modern period the emergence of European capitalism was,1
of,1
traditionally been determined by the number of pigs he or she owns.,1
"let the scientists and technicians go on with their work, and they",1
last for ever. Sooner or later they subside and give place to,1
"animals. Ten thousand years ago, not more than a few million",1
"created humans from earth, she kneaded aristocrats from fine",1
Ideal types of money enable people not merely to turn one thing,1
"history. It is natural and inevitable that we live in nation states,",1
even though most of them descend from tribes who fought against,1
Mediterranean. Christianity.,0
"as individuals, and do not expect us to pay the neighbours’ taxes.",1
which had a smaller population and occupied less territory than,1
"Initially, when the first versions of money were created, people",1
how do you manage the exchange of goods between the specialists?,1
a result of industrial pollution and human overuse of oceanic,1
"But it exists as a legal entity. Just like you or me, it is bound by the",1
Last common grandmother of humans and chimpanzees.,0
"city prospers or withers, whether a particular person recuperates or",1
"and father of the individual, and the individual can survive only",1
scrubbing down the royal kitchens floors.,1
"milk, and as each child competed for his or her porridge with more",1
significant and long-term surge in your subjective well-being. You’ll,1
"the fate of humankind, but arguably the fate of all life on earth. We",1
the Declaration of Independence were slaveholders. They did not,1
"save it). The same is true of Lloyds, Deutsche Bank, Citibank, and all",1
few survivors were hounded into an evangelical concentration,1
have an artificial human brain inside a computer that could talk and,1
18 A Permanent Revolution,0
They,1
expert ground gunpowder in a mortar only to have the pestle shoot,1
anyone who might become a liability to the band.,1
"December 2010, http://www.who.int/whr/2001/en/whr01_annex_en.pdf; ‘World Health",0
numbers of strangers try to cooperate. It’s one thing to provide free,1
"hitherto performed by human sinew, were increasingly carried out",1
"In modern prisons and POW camps, cigarettes have often served",1
out of the daily affairs of families and communities. Even if they,1
"Teaching such an ancient Sapiens English, persuading him of the",1
"So how much money does Stone have in his bank account? Right,",1
"human race. As far as we know, universal and missionary religions",1
"their exit roughly 30,000 years ago. The last dwarf-like humans",1
"question in any of the Christian Scriptures. That did not mean,",1
"have signalled the presence of brothers from India, or perhaps from",1
"Previously it took a lot of work to write a letter, address and stamp",1
"Aureus Infection’, Nature Biotechnology 23:4 (2005), 445–51.",0
"self-sufficient economic unit, maintained by mutual favours and",1
"at sea to set their clocks. Later, radio stations adopted the custom of",1
"discovers the cure for both AIDS and cancer by noon, makes peace",1
A prototype for such a program already exists – it’s called a,1
getting nervous. The war with France ended well for the king of,1
"suckling, but drive it away once the milk starts flowing. This",1
than anyone could have imagined. When the Agricultural,1
"going ships. In play, we use a plethora of toys, from plastic cards to",1
culture generally. They continued to exert their influence long after,1
"Anthropological Institute, 24–26 May 1960, ed. A. E. Mourant and F. E. Zeuner (London: The",0
ratings indicate the probability that a country will pay its debts. In,1
"rituals, everyone knows that human beings invented football",1
"manage to do so, because they set aside the traditional human way of thinking, and",1
Every Sapiens band continued to run its life independently and to,1
"Church of Scotland would have capital totalling £58,348. Their",1
"money carelessly on extravagant luxuries, whereas peasants lived",1
"the earth, set eyes for the first time on this frail-looking ape, he gave",1
"and daughters, and build houses and palaces. Yet no matter what",1
But did they consider walnuts a delicacy or a humdrum staple?,1
and prevent lower-ranking males from mating with the females.,1
the size of Britain.6,1
adapted to it. Evidence from fossilised skeletons indicates that,1
today’s dollars.2 Nowadays the value of a year of human production,1
but in almost all day-to-day activities. Members of a coalition spend,1
"rams, those that showed the greatest resistance to human control,",1
"Reviews 26:3–4 (2007), 560–4; Chris S. M. Turney et al., ‘Late-Surviving Megafauna in",0
People continue to conduct a heroic struggle against racism without,1
"Denisovans not only in their genetic code and physical traits, but",1
"materials. On top of that, foragers enjoyed a lighter load of",1
"common language, common myths, and common norms and values.",1
"manipulate/control human beings, outlines dangers of 246–9; The Matrix",0
master algorithm. The Truman Show focuses on a single individual who is,1
fuck-up in Headquarters that threatens to push Riley’s brain completely out,1
"Tesla 59, 60–1",0
Israel,0
dwells observing body … Now his understanding is established: “This is,1
"such attempts, and algorithms will be acknowledged as the new masters of",1
"In Germany in the late 1930s, the local post-office manager might be an",1
what passed for ‘news’ and ‘facts’ in human social networks were stories,1
"quickly claim credit for it. And knowing them intimately, I also know they",1
means ‘truth’) carried on its front page a photo of a smiling Joseph Stalin,1
and boys – never women and girls.4,1
"(London: Bloomsbury, 2014); Will Steffen et al., ‘Planetary Boundaries:",0
anything – including things that previously seemed fixed and eternal.,1
about the conduct of individuals as well as entire societies.,1
Hebrew song praising any action done for the sake of the motherland. One,1
investment on the part of the researchers. Serious meditation demands a,1
"live in a world where profound uncertainty is not a bug, but a feature?",1
"Of course, some emerging economies – including India and Bangladesh –",1
"seasons, its joints the months and fortnights, its feet the days and nights, its",1
"divided into many identical rooms, each room equipped with rows of desks",1
"years proved, however, that nationalism still has a powerful hold even on",1
loyalty to the chief is not required in order to applaud him. But if the chief,1
"And among all forms of humility, perhaps the most important is to have",1
"People will feel that the system is rigged against them, that the government",1
failed to create a viable vision for the future of humanity. Can such a vision,1
"demand high levels of expertise, and will therefore not solve the problems",1
parents from Minnesota to San Francisco. Missing her friends and,1
important Jewish scientists of the past 200 years acted outside the Jewish,1
"Nature Climate Change 6 (2016), 245–52; Ashkat Rathi, ‘Did We Just",0
history – the subjugation of billions of farm animals to a brutal regime of,1
"Irrawaddy River, worshipping at the important pagodas on the way, and",1
in all probability by then there won’t be any mammals whatsoever. Other,1
Lody (chimpanzee) 187–8,0
might decide to restrain my sexual urges or even try a ‘sexual conversion’,1
"Google, turn right, and make it on time. They learn from experience to trust",1
income (the capitalist paradise) or universal basic services (the communist,1
climate cataclysm might be tempted to invest their hopes in desperate,1
"Brian Forst, Jack Greene and Jim Lynch (eds.), Criminologists on",0
"Without criticising the liberal model, we cannot repair its faults or go",1
they are disconnected from their bodies. If you don’t feel at home in your,1
"short term, but as long as it sucks data, it could be worth billions.4 Even if",1
to explain what is so seductive about it. This is why today people,1
"unproductive paths, to explore dead ends, to make space for doubts and",1
"believes in slightly different variations on the same capitalist theme, and we",1
"terrorists, and react in a balanced and cool way – terrorism will fail.",1
"collective level, humans are prone to engage in self-destructive activities.",1
would become far less important. Instead of manufacturing a shirt in Dhaka,1
just like the local oaks and pines.,1
19. Education,0
security of existing communities.,1
Democracy Institute and Jerusalem Institute for Israel Studies 18 (2016).,0
need the privilege of wasting time. You need to experiment with,1
"Quentin Buckholz, ‘Russia and Climate Change: A Looming Threat’,",0
yarns. But in the midst of a war you don’t have the time and energy. If you,1
politics. Agreeing on a common protocol to mark victory would have been,1
"incest? By examining feelings. Rape is obviously unethical, not because it",1
Yet even this is dwarfed by the price of conventional warfare. If you add all,1
meanings to their lives.,1
"wage successful wars under twenty-first-century conditions, the gates of",1
"And what makes up these cells and bacteria? Indeed, what makes up the",1
"their civilians in the slave markets, and occupying valuable wheat fields and",1
"Allah 104, 128, 130, 204, 271–2, 289",0
"March 2018, I would prefer to give my data to Mark Zuckerberg than to",1
though everyone knows that they are just a human convention. In the case,1
"brain keeps changing every moment, the mind keeps changing every",1
predecessors. Any liberal who is driven to despair by the events of the last,1
September 2017.,0
"behavioural economics allowed scientists to hack humans, and in particular",1
ignite the Third World War. But when it comes to solving rather than,1
therefore need to struggle against irrelevance rather than against,1
indoctrination that teaches kids not to believe in God and not to take part in,1
the sun would not rise and the entire universe would disintegrate.,1
89,0
of suffering.,1
"Sirmondian Constitutions (Princeton: Princeton University Press, 1952),",0
Mandating governments to nationalise the data will probably curb the,1
Passover to remember their slavery in Egypt and their miraculous escape.,1
"In contrast, in the twenty-first century we are flooded by enormous",1
foreseeable future its usage will continue to depend to some extent on,1
"4 Maddalaine Ansell, ‘Jobs for Life Are a Thing of the Past. Bring On",0
"Lion King, The (movie) 270–1, 273, 275–6, 297, 299",0
"Transportation Research Part A: Policy and Practice 77 (2015), 167–81;",0
every word of the Bible is literally true. Let’s assume for a moment that you,1
Our sense of justice might be out of date,0
the twenty-first century should really be understood in cosmic terms. After,1
"any meaning to the Chinese empires, to the tribes of New Guinea, and to",1
"182, 184, 186, 232, 235, 251, 285, 305–6",0
"and acquaintances – including his mother, his wife, and his best friend – are",1
"12 Eric Topol, The Patient Will See You Now: The Future of Medicine is in",0
"referendum, and if next time Scots vote for independence, it is highly",1
brothers.,1
alternative.,1
millennia.,1
"very modern. Traditionally, interpretation was the monopoly of the learned",1
because the American government would have had fewer worries about,1
have girls without hoeing for them; and there aren’t any flies or,1
"2 Keith Stanovich, Who Is Rational? Studies of Individual Differences in",0
to understand life.,1
"Wrong Side of History”’, Chicago Tribune, 30 October 1997.",0
nothing grander than majority dictatorships. If you try to question the,1
Hakuna matata – no worries.,1
"are they faithful to the core European values, or are they guilty of saddling",1
"weaving enormous flags, instead of building sewage systems in Delhi’s",1
http://gamapserver.who.int/gho/interactive_charts/road_safety/road_traffi,0
portray any opposition as treason. Strongmen in countries such as Turkey,1
their own tribes.,1
of various human traditions. This commitment to the truth underlies modern,1
"extensively about Christianity, Islam and Buddhism, but devoted just a few",1
"intersection, their gut feeling might tell them ‘turn left’, but Google Maps",1
thousands of years ago. The river was their lifeblood. It watered their fields,1
miracle of recent history. A Martian biologist familiar only with the,1
"Piketty and Gabriel Zucman, ‘From Soviets to Oligarchs: Inequality and",0
"conditions and problems that none of the existing social, economic and",1
"1824 (London: Frank Cass & Co. Ltd, 1925), 252–60.",0
The march of folly,1
"3 ‘Report on the Battle of Tal-el-Kebir’, 4, National Archives,",0
"delighted to be free of that burden. Russia, Iran and Saudi Arabia depend on",1
beings; to appreciate the wisdom and experiences of all the earth’s,1
"to obtain nuclear weapons, or that they might hack our self-driving cars and",1
in eastern Ukraine bogged down into unproductive stalemate. Even worse,1
"‘The Relative Effectiveness of Human Tutoring, Intelligent Tutoring",0
Similar distortions of ancient traditions characterise all religions. The,1
mass unemployment – or personal unemployment – leaves nobody,1
"cyborgs 8, 76–7, 212, 278",0
"Brazil 4, 7, 12, 76, 101, 103, 118, 130",0
that could collectively own all the data and oversee the future development,1
"perhaps there isn’t much of a choice here, as any data entrusted to",1
"order to convince me to be loyal to ‘Israel’ and its 8 million inhabitants, the",1
This theory of life as a never-ending epic is extremely attractive and,1
male that might challenge his position. Chimpanzees cannot adopt gorilla-,1
"and tribulations, I will be free of doubts and despair.",1
religious identity – it was defined by religious conflict. To be a European in,1
"four and a half decades after the fall of the Third Reich, lots of people still",1
few Europeans actually live up to? Do you want to force Muslim,1
"an entire life? If you don’t know the answer to that, you don’t understand",1
"While it may appeal to some people in Syria and Iraq, and even to alienated",1
USA now attacks a country possessing even moderate cyberwarfare,1
like you. Getting rid of everything unpleasant instead of learning to put,1
thinking about the big picture is a relatively rare luxury. A single mother,1
Schumacher – the Formula One champion who is sometimes hailed as the,1
feelings too are not part of a great cosmic tale. They are ephemeral,1
"went into a long decline during the era of the world wars and the Cold War,",1
"diseases/diabetes/data-and-statistics accessed April 11, 2018; World",0
"by thinking, by desiring, and by inventing. Anything that limits the human",1
second opinion.,1
Crusades cannot just wash their hands of these atrocities – they should,1
"an exception clause for infernal or high-water scenarios). Similarly, if your",1
"It takes a lot of courage to fight biases and oppressive regimes, but it",1
"In truth, your beloved is just another human, no different in essence from",1
attacks in Paris that killed 130 people. The extremist group explained that it,1
"of political inefficiency. In a properly organized society like ours,",1
Freud’s mother,1
human civilisation.,1
"and Decision Making 12:1 (2012), 67; Karl Frederick Braekkan Payne,",0
India.,0
feelings than the latter. But do people freely choose whether to have strong,1
"compassion. Yet for exactly the same reason, we need to take full",1
"whether their country by itself, without a robust system of international",1
Amsterdam. Globalisation has made people in one country utterly,1
might miscommunicate and collide are therefore far smaller. And if the,1
"liberalism, and instead of uniting the world through free and peaceful",1
"10 Johan Rockström et al., ‘A Roadmap for Rapid Decarbonization’,",0
"213, 226, 237, 251, 279, 294, 295",0
In recent years scholars of both mind and brain have shown increasing,1
movement in the country. He claims that he only wants to protect Myanmar,1
"To understand the nature of this technological challenge, perhaps it",1
enemies. Of course every military action spreads fear. But in conventional,1
The matrix is just an artificial barrier separating your inner authentic self,1
to press our emotional buttons. Such data could enable Netflix and Amazon,1
"Sunni Muslims 104, 131, 134",0
will produce peace and prosperity for all.1,1
"one small nation and one tiny land, and has little interest in the fate of all",1
"finger to harm anyone, and yet according to left-wing activists, I am a full",1
"remote Breton villages, or even of townspeople in the heart of Paris. He had",1
point when no human can make sense of finance any more. What will that,1
Korea depend on importing huge quantities of oil and gas. They will be,1
series of splendid little wars all over the planet. Thus in 1882 Britain,1
through. Even if we tell the whole world that Gone With the Wind is the best,1
"31 Lidman, ‘As ultra-Orthodox women bring home the bacon’, op. cit;",0
"bandage, or restrain a violent patient. Hence we will probably have an AI",1
"ducts, makes the blood boil, and generates false moral certainty.5 This is",1
empowers even a handful of additional people to join the debate about the,1
"drama. This role defines who I am, and gives meaning to all my experiences",1
Just observe,0
pedestrians.,1
anybody to make the escape. Since your brain and your ‘self’ are part of the,1
"Iran 90, 94, 106, 107–8, 120, 130–1, 134, 135, 137, 138, 139, 173, 181,",0
"states, pharaonic Egypt and the Babylonian Empire. Periodic rest days long",1
global in nature. What will happen when climate change triggers ecological,1
many intolerant people in. While a tolerant society can manage small,1
concerns over financial interests? If it does so – and manages to avoid,1
"her single authentic self, but rather when it becomes evident that Riley",1
"might be part of the problem, the computer wizards reacted by doing what",1
"In the long run, algorithms may learn how to compose entire tunes,",1
need to create any meaning. They just need to realise that there is no,1
"somewhere in the Milky Way about 2,000 years ago? What evidence do we",1
history. Perhaps mindful of how the Japanese Empire was eventually,1
The (unratified) Preamble of the European Constitution begins by stating,1
"We can only hope that Facebook can change its business model, adopt a",1
usually associated with human emotions. We tend to think that artists are,1
"hammer in your hand, everything looks like a nail; and when you have great",1
"Such myopia can have serious repercussions. For example, one of the",1
"4 Chris Graham and Robert Midgley, ‘Mexico Border Wall: What is Donald",0
"would be living in tribal chaos. Peaceful, prosperous and liberal countries",1
"IBM 23, 29, 30–1",0
of computers which understand our bodies much better than we do. Within,1
data they harvest rather than according to the money they generate. A,1
"Corporation, 2014), esp. 13–15; Daniel J. Fagnant and Kara Kockelman,",0
Monotheism did little to improve the moral standards of humans – do,1
"empires, and millions of people died in brutal wars waged over the",1
"Today, in contrast, a single political paradigm is accepted everywhere.",1
"ground in a world that extends far beyond my horizons, that spins",1
"world is peaceful and prosperous, and everyone is supremely satisfied all",1
"terror cannot succeed without publicity. Unfortunately, the media all too",1
"expanding, and people embark on a quest not just to liberate themselves",1
Leaders are thus trapped in a double bind. If they stay in the centre of,1
but our God’ the monotheist idea tended to encourage bigotry. Jews would,1
biometric data could monitor our health 24/7. They could detect the very,1
"another. But well, who said life was easy?",1
"the teeth and hair I have lost, they would be higher than the Himalayas. And",1
German colony of East Africa: unite and drive out the Germans. To make,1
best to look at each of these debates separately.,1
"Greene, Moral Tribes, op. cit., 264.",0
"pygmy chimpanzee male called Kidogo, who lived in the Milwaukee",1
"Wirathu, Ashin 306",0
"the other hand, culturism has a much firmer scientific basis than racism, and",1
"well be outraged by this explanation, and regard it as a kind of ‘atom-bomb",1
word ‘sabbath’ is ‘to stand still’ or ‘to rest’). The Sabbath starts at sunset on,1
"left unreported.11 Rapists and abusive husbands, however, are not perceived",1
necessarily better off in the hands of over-mighty governments. As of,1
autobiographical texts of medieval soldiers. As a side hobby I kept reading,1
a surprise attack on the USA and sank the US Pacific Fleet in Pearl Harbor.,1
aware of the biblical injunctions against homosexuality. But they thought,1
secular ideals and the true facts of science. And you are absolutely right.,1
"(Cambridge: Cambridge University Press, 2001), 163.",0
The end of history has been postponed,1
and its human creators never taught it any chess strategies – not even,1
"brain: biochemical algorithms of 20, 21, 47, 48; brain-computer interfaces",0
"magical intuitions about traffic, investment or negotiation – rather, by",1
"political respectability as well as widespread scientific backing. Today, in",1
"1 Steven A. Sloman and Philip Fernbach, The Knowledge Illusion: Why We",0
"company) 91, 178",0
"therapy, but the very desire to change my sexual orientation is something",1
"sacrifice hits mainly the weakest sectors of society, especially as Saturday is",1
"corporations and governments are learning to hack the human brain, this",1
"television, AI and 51–2",0
"and robotics. Nevertheless, governments might decide to deliberately slow",1
These three methods try to deny the true complexity of the world. The,1
a half-hearted experiment that survived for barely 200 years in a small,1
nobody has any opportunities for being noble or heroic. Conditions,1
"In the late modern era, however, equality became an ideal in almost all",1
"will be forced to do the same, because nobody can afford to remain behind.",1
attack should have received most of the attention. In this attack al-Qaeda,1
groundbreaking research and develop new medicines or surgical,1
"Even worse, by the time I was thirteen I knew that the universe is a",1
Journal,0
"Take for example job applications. In the twenty-first century, the decision",1
"and international cooperation, Xi Jinping looks like Obama’s real successor.",1
"relative, the protesters would probably have been both less numerous and",1
"ecology, the economy and the march of science – or we must globalise our",1
predicament. At the close of the twentieth century it appeared that the great,1
"one of his concubines, who went to India and taught yoga to the Indians.",1
"In the eighteenth century, the royal dynasties of both Burma and",1
Even on a united planet there will be plenty of room for the kind of,1
technique will yield no success unless one fundamental principle is borne in,1
the time. What could possibly be wrong with that?,1
"cultural and genetic dispositions, but it is never the result of ‘free will’.",1
"Most people in Birmingham, Istanbul, St Petersburg and Mumbai are only",1
"Marxism 15, 137, 209–10, 213",0
"2009), 309–36; Delroy L. Paulhus and Simine Vazire, ‘The Self-Report",0
Qin Dynasty 171,0
"wealth. While hitherto they could buy little more than status symbols, soon",1
analyse data and make decisions about us. When you apply to your bank for,1
"for lean years, and establish a countrywide system of transport and",1
"failed states 101, 112, 210",0
feet. For every Muslim youth from Germany who travelled to the Middle,1
Many of these political entities appeared and disappeared within a matter,1
in and out of my nostrils for more than ten seconds before the mind,1
your kids – you and they will not be exempt from the consequences. This is,1
"animals xi, 73, 86, 98–9, 182, 190, 218, 245; distinct social behaviours 94–",0
"Alternatively, they may simply deny the problem. It isn’t a coincidence that",1
"distinct social systems, but these are not genetically determined, and they",1
"Congressional Research Service, Washington DC, 2016; ‘More Workers",0
‘Tracking a Trail of Historical Obliteration: ISIS Trumpets Destruction of,0
"Polish communism and Russian communism were both committed, at least",1
"dismiss them as mere ‘growing pains’, and promise that everything will be",1
"How, then, to explain the nationalistic wave sweeping over much of the",1
Just observe,1
"Live Donor Organ Market’, Journal of Medical Ethics 40 (2014), 145–",0
"someone, you will see infinity inside two sparkling eyes, your entire life",1
"of humans. We are unlikely to face a robot rebellion in the coming decades,",1
entity on earth as its equal. It would therefore be an unthinkable humiliation,1
role of State Shinto in Japan is fulfilled to a lesser or greater degree by,1
"Philippines 127, 161",0
"Ashoka’s India, but when Christianity took over, the emperors adopted a",1
"vehemently about immigration, about the EU, and about the limits of",1
"27 Klaus Schwab and Nicholas Savis, Shaping the Fourth Industrial",0
"conspiracy theories. How does the global economy function, and is it good",1
Can,0
"surely prevent nuclear terrorism, this cannot be the number-one item on",1
that algorithms won’t be able to outperform the average human even in,1
"20 Maddalaine Ansell, ‘Jobs for Life Are a Thing of the Past. Bring On",0
buried in the Cathedral in the year 1255. Such stories do not redound,1
"modest promises. Aware of their imperfections, they hope to effect small",1
"Liberalism took a radical step in denying all cosmic dramas, but then",1
global civilisation rather than a uniquely Western phenomenon. Not for,1
"entertainment, and they then resell our attention to advertisers. Yet the data-",1
"strategy, because it means giving up the immense positive potential of AI",1
"option. As the last few centuries have proved, we don’t need to invoke",1
eternity.,1
and psychology. Assuming that the new jobs won’t be just government,1
bonds. Therefore you don’t need God or the Bible to oppose incest – you,1
gays and lesbians are systematically persecuted and occasionally even,1
245–55;,0
muscle – use it or lose it.14 The same is true for the ability to choose spouses,1
"focus, and when politics or science look too complicated it is tempting to",1
world. We need not credit any divine protector with these achievements –,1
Provoking the enemy to action without eliminating any of his weapons or,1
"everything we know and don’t know about science, about God, about",1
irrespective of how many Facebook friends we boast.4 Without these,1
Lethal Behaviour: Embedding Ethics in a Hybrid Deliberative/Reactive,0
most notably Taiwan and Palestine – determining the athletes’ nationality,1
Murph would often tease him mercilessly. When Lody noticed such,1
"camps, or for a Ministry of Love à la Orwell’s Nineteen Eighty-Four.",1
"whole story. But if you believe in a quest for truth by fallible humans,",1
"hierarchical world, and they just don’t want to give up their racial, national",1
"liberal values of tolerance and freedom, which imply that Europeans should",1
mistake an Afghan wedding party for a high-level Taliban conference.,1
"a small offshore island, and drove their car straight into the Pacific Ocean.",1
for answers. By then it will be too late. In order to cope with the,1
"created by counter-terrorist campaigns does benefit the terrorists, which is",1
"control land, and if too much land became concentrated in too few hands –",1
"became less willing to help. In another study, scholars solicited donations to",1
"Traditional Shinto was a hodge-podge of animist beliefs in various deities,",1
"the flesh of Christ. In the minds of the illiterate peasants, who did not speak",1
"existed when humans colonised the world, domesticated plants and animals,",1
"‘the knowledge illusion’. We think we know a lot, even though individually",1
biotechnology confront us with the biggest challenges our species has ever,1
"shares and commodities. Similarly in the advertisement business, the most",1
"In practical terms, those who believe in the liberal story live by the light",1
"there male and female, for you are all one in Christ Jesus’ (Galatians 3:28).",1
links between different groups. People across the globe are not only in,1
Meanwhile in Egypt – centuries before the birth of Moses – scribes wrote,1
era of the Internet and global warming. Chinese elites have rediscovered,1
"police view your skin colour with suspicion not for any biological reason,",1
take their possessions to enrich myself and my tribe? Many thinkers have,1
"around for whatever they want, the government might subsidise free",1
William the Conqueror 178–9,0
new technologies – algorithms may be good for navigating vehicles and,1
Anti-immigrationists agree that tolerance and freedom are the most,1
the ‘Marseillaise’. So by waving a colourful flag and singing an anthem you,1
"4 Steven Swinford, ‘Boris Johnson’s allies accuse Michael Gove of",0
"Shiite Muslims 131, 134, 137, 138, 288–9",0
"computers in chess. AI might similarly help groom the best detectives,",1
realised was that the deepest source of my suffering is in the patterns of my,1
"Podaima and Marcia R. Friesen, ‘Algorithms for Smartphone and Tablet",0
characteristic of this mysterious God is that we cannot say anything,1
the ‘Happy Soviet Childhood’. Printing presses and factories all over the,1
scepticism about climate change tends to be the preserve of the nationalist,1
15. IGNORANCE,0
"Constantius II, Roman Emperor 192",0
"unemployment is low, we should take it very seriously.",1
bombs. An additional concern was that the bloody wars in the former,1
sidekick,1
claim that Warmland is reneging on the immigration deal? Should we force,1
"3 ‘Cause-Specific Mortality: Estimates for 2000–2015’, World Health",0
just traps. That guarantees the eruption of war.,1
"Infectious Disease Risk Due to Climate Change’, Science 336:6080",0
"equality? Perhaps the answer is to reverse the process of globalisation, and",1
The algorithms are watching you right now. They are watching where,1
countless millions? It was all just a stupid miscalculation. In the 1930s,1
"Ten Commandments 186, 187, 199, 291",0
"data: Big Data xii, 18, 25, 47, 48, 49, 53, 63, 64, 68, 71–2, 268; liberty and",0
"turn Egypt into a Christian bulwark. However, they were defeated at the",1
"new wealth created in hi-tech hubs such as Silicon Valley, while many",1
"their own laws and customs. Yet it does mean that ultimately, reality cannot",1
"Williams,",0
"was vital for the economy, and communist thinkers tried to teach the",1
global elite.,1
"danger, I want freedom, I want goodness. I want sin.’",1
was Gentile thinkers who laid the groundwork for the achievements of,1
"the government. One of them tells you about the shape of the earth, another",1
African savannah once humans kill all the lions and cover the grasslands,1
But in the 1990s few people imagined that Islamic terrorists might ignite a,1
wounding senior commanders and analysts. Why is it that public memory,1
"the Tiranga (literally, tricolour), because it consists of three stripes of",1
tone of voice are tailored to your preferences). The newly unemployed,1
"About Climate Change After Hurricane Irma and Harvey’, Time, 11",0
"Indonesia 10, 14, 26, 102–3, 105",0
because in times of crisis humans all too often forget about their,1
Perhaps the most successful experiment so far in how to live a contented,1
"show tolerance towards the immigrants too, and allow them as much",1
A cursory look at history reveals that propaganda and disinformation are,1
The liberal belief in the feelings and free choices of individuals is neither,1
"polluters of air, land and water. According to a 2013 report by the",1
"and Islam already thought in global rather than local terms, and they were",1
intelligence of computers might only serve to empower the natural stupidity,1
a larger version of North Korea.,1
"immense destructive power of our civilisation, we just cannot afford more",1
"a mix of Marxism–Leninism, some ancient Korean traditions, a racist belief",1
"more than 150 individuals. Ideally, building communities should not be a",1
The end of history has been postponed,0
"liberty xii, xiii, 3, 4, 10–11, 17, 44–72, 83, 108, 204, 211, 299; AI future",0
"money, time and political capital invested in fighting terrorism were not",1
"thinking, and observe total loyalty to the nation. Various ultra-nationalist",1
Some of these countries have been engaged in bitter war with one,1
good. One should listen to and respect the doctrines professed by,1
Jewish contribution except through the mediation of Christians or Muslims.,1
world have become increasingly disillusioned with the liberal story. Walls,1
"by all the technological manipulations, and that beyond the matrix awaits an",1
humans need to believe in them. So how to make the story feel real? It’s,1
"Robot Architecture, Georgia Institute of Technology, Mobile Robot Lab,",0
humanity and to utilise the bounty of planet Earth for the benefit of our,1
try to conform to different cultural ideals than straight men uploading,0
"If my nation demands that I kill millions of people, I should kill millions.",1
"However, soon AI might swing the pendulum in the opposite direction.",1
the shape of the letters of the Hebrew alphabet! (Thus the trikonasana,1
biochemical bugs.,1
"intelligence, consciousness and ix, 68–70, 122, 245–6 see also artificial",0
Jewish Great Revolt (66–70 ad) 239,0
"as we increasingly rely on Google for answers, so our ability to search for",1
"universe, age of 274",0
The crucial issue is what Christianity did with the legacy of its Jewish,1
"in theory, to the universal interests of an international working class, Polish",1
"different directions, and some of my obligations come into conflict with one",1
"nation, and still have other identities. I can also be a socialist, a Catholic, a",1
abducted child. Nineteen Jews were tried and executed for the alleged,1
"September 2017; Amos Harel, ‘The IDF Accelerates the Crisscrossing of",0
ever wrote or said it.,0
"Bangladesh 38–9, 273",0
insufficient mental stamina.,1
"at human musicians and DJs. Yet with an algorithm, there are many",1
"incorporated into the Bible. In contrast, the Talmud – whose importance to",1
"belong? Why not my family, or the city of Florence, or the province of",1
begins – you will also understand what will happen to you at the moment of,1
"with hindsight. You experience all of them, but you don’t control them, you",1
change you can never be certain whether what the adults are telling you is,1
which depends on trust between strangers. Merchants don’t usually visit,1
"Find’, Time, 15 December 2017.",0
should they let people know the truth even at the price of disunity? The,1
