line,label
"in general, and in May 1964 convened a pioneering three-day dialogue",1
"completely different scenarios. Suppose I invest $10,000 in shares of a big",1
are usually cruel and nasty even towards their most loyal supporters. What I,1
"is a scientific consensus that human activities, in particular the emission of",1
"My nation, my homeland, in its entirety.",1
"not perform rites and rituals. As such, the secular world appears to be",1
"Buddhist thinkers such as Nissho Inoue, Ikki Kita and Tanaka Chigaku",1
Facebook’s community vision is perhaps the first explicit attempt to use,1
"Such questions come naturally to Israeli Jews, who are educated from",1
"liberal 217, 219, 261; secular 207, 209",0
travelling to Fiji won’t make any difference. It’s not that somewhere in your,1
"those problems. They’re bringing drugs, they’re bringing crime. They’re",1
"natural right to life or liberty, belief in this story curbed the power of",1
"direct say about the government’s economic policy, and even in more",1
"reduced to the earlobe, the eyelash or the nipple of your beloved. When",1
EQUALITY,1
From there onwards it’s turtles all the way down.’,1
"waves of automation, people could usually switch from one routine low-",1
"then, people had only one pension fund, called ‘children’). I am far more",1
about which box to tick.,1
looking equipment from local shops.1 As they voiced this rather,1
"written Sapiens or Homo Deus. At least for me, meditation never came into",1
"regulations. Yet a closer look reveals that in most of these cases, traditional",1
discourse may come from getting to know each other as whole people,1
Shulhan Arukh (code of Jewish law) 195,0
"offers a high probability of successful mating, social bonding, or some other",1
"our conduct. The green shows our relation to the soil, our relation to",1
"warming, such as the USA, nationalists might be too short-sighted and self-",1
"pressure, increased activity in the amygdala) – you’ll be in the Gulag",1
it encouraged me to focus on narrower and narrower questions. I eventually,1
"depth, and examine whether once security is beefed up, online social",1
[Palestine]’. The existence of the local Arab population was conveniently,1
overwhelmed.,1
"death, but he was buried in Lincoln Cathedral and was venerated as a saint.",1
To Yigal Borochovsky and Sarai Aharoni who read the manuscript and,0
"(2010), 176–99.",0
"and Policy Recommendations’, Transportation Research Part A: Policy",0
to the north and west tribal confederacies fought each other with glee. India,1
true or not.,1
"reaction to this threat. That does not mean, however, that traditional",1
"and 127, 128, 130, 133, 138; technological breakthroughs and 118–19,",0
"subconscious prison, and visiting the inner studio where a team of artistic",1
"details don’t really matter. Any story is wrong, simply for being a story. The",1
"Infectious Disease Risk Due to Climate Change’, Science 336:6080",0
"portfolio of several stories and several identities, switching from one to the",1
6. Civilisation,0
"30 William Beik, Louis XIV and Absolutism: A Brief Study with Documents",0
and institutions.,1
"hometown, she has difficulties adjusting to her new life, and she tries to run",1
"Brihadaranyaka Upanishad 283–4, 302–3",0
‘Zuckerberg says Facebook has a new missioin as it deals with fake news,0
"For many Russian nationalists, the idea that Ukraine is a separate nation",1
"When all is said and done, it is a matter of semantics. When I use the",1
"Ashura 288, 289",0
biological realities – the mind is an object that is being shaped by history,1
Shakespeare play with all the crucial decisions taken by the Google,1
"should observe the actual flow of body and mind. You will see thoughts,",1
"88, 109, 121, 122, 176, 211, 251–2, 267 see also under individual area of",0
"their favourite philosophical view. If more people buy the Tesla Egoist, you",1
Humans have bodies,1
"confuse the mind with the brain, but they are really very different things.",1
"enough to reverse the trend and avoid a worldwide tragedy. For example, as",1
"Over time, by monitoring your reactions, the AI could even determine the",1
William the Conqueror 178–9,0
"a blade of grass fails to fulfil its vocation, the entire Circle of Life might",1
"lawsuits. (For the first time in history, you might be able to sue a",1
"Temple of Yahweh, Jerusalem 15",0
"relevant? Do they retain the power to shape the world, or are they just inert",1
The book was actually written in conversation with the public. Many of,1
"weapons of mass destruction, and the rise of new disruptive technologies",1
"mentor for a difficult but brilliant child, who goes on to be a doctor who",1
"170, 171, 172, 265",0
Suppose you just had a nasty fight with your boyfriend. The algorithm in,1
but people can and do accuse Africans or Muslims of failing to adopt the,1
human,1
question is ‘What will happen to this I at death?’ But what is there that,1
"value compassion, Muslims value equality, Hindus value responsibility, and",1
human stupidity. But the overarching question remains the same: what is,1
"management etc.: Arash Bahrammirzaee, ‘A comparative Survey of",0
those who work under this flag.10,1
"11 Carole Cadwalladr, ‘Google, Democracy and the Truth about Internet",0
from several different viewpoints. Questions you cannot answer are usually,1
ultimate scope matters little. People may display the same murderous,1
"prejudice, culturist arguments may sometimes be quite sound. If we look at",1
thousands of years humankind lived under oppressive regimes which,1
"offer Cubans, Vietnamese or French intellectuals. Authoritarian nationalism",1
confront humankind with the hardest trials we have ever encountered. Any,1
insufficient mental stamina.,1
Meanwhile in Egypt – centuries before the birth of Moses – scribes wrote,1
"with Adele’s ‘Someone Like You’ and ‘Hello’, and finally aiding you to",1
"somebody, and that somebody will subsequently help somebody else, and",1
"posthumously recruit them to this or that cause, and they cannot even",1
on,0
disruption – it is predicated on the invention of more and more disruptive,1
governments from Brazil to India adopted liberal recipes in an attempt to,1
you see there isn’t ugly at all. When Germans looked in the fascist mirror in,1
"‘Star-Spangled Banner’. When Emilie Andéol won the gold medal in judo,",1
communities help foster offline ones. This is sometimes true. Yet in many,1
"technology, some on politics, some on religion, and some on art. Certain",1
"services, making sure that they don’t lack the basic necessities of life.",1
"Daisy advertisement: US presidential election (1964) and 113, 114",0
"humans, when in fact we need to fear a conflict between a small",1
"just two, in 1998 a single story seemed to prevail; in 2018 we are down to",1
"2 John Shinal, ‘Mark Zuckerberg: Facebook can play a role that churches",0
Bible than in the theory of evolution; religious movements mould the,1
on some implicit or explicit story about the meaning of life. Philosophers,1
"century, that would not give us an absolute guarantee of peace. We should",1
myriad differences they are all recognised as sovereign states enjoying,1
Copyright © Yuval Noah Harari 2018,0
"failed models, world wars and bloody revolutions. This time around, the",1
us.,1
"unregulated workshops of Bangladesh’, Daily Mail, 1 December 2015;",0
democracy. This is reminiscent of the proverbial blind man who takes hold,1
meaningless?,1
"the drama of the crucifixion and imitate the passion of Christ, so Shiites re-",1
"diversity, and give equal value to all beliefs and practices. Unfortunately,",1
"what happened after 9/11, as Islamic fundamentalists incited the American",1
The whole problem is that we constantly do something. Not necessarily on,1
"This may sound overambitious, but Homo sapiens cannot wait.",1
The Mozart in the machine,1
You might object that people were asked ‘What do you think?’ rather,1
"function as clients in addition to producers. In the stock exchange, for",1
"Your Hidden Emotions’, Wall Street Journal, 28 January 2015.",0
"21 Mahasatipatthana Sutta, ch. 2, section 1, ed. Vipassana Research",0
"touch with one another, they increasingly share identical beliefs and",1
"to Kazakhstan, where the mother soon died under mysterious",1
"human–AI teams in policing, medicine and banking too.19",1
"whoever owns the TV algorithm, will know our personality type, and how",1
"Data Environments: The Case of Nomao’, Journal of Computer and",0
comes to our view of the natural world and of the human body. If you fell,1
"to obtain nuclear weapons, or that they might hack our self-driving cars and",1
"jets, intercontinental missiles and nuclear bombs. Similarly, nations facing a",1
and moral achievement of our times.,1
branch of some mysterious alien tree.,1
"2 Verity Smith (ed.), Concise Encyclopedia of Latin American Literature",0
the tuition fees humankind paid.,1
create new life forms. If humankind fails to devise and administer globally,1
"identity?’ and to worry about an ageing population, about rampant",1
science fiction is that it tends to confuse intelligence with consciousness. As,1
many decades we have had the technology to create a marketplace for,1
that it was only a matter of time before the Cold War turned scorching hot.,1
"Chinese empires, in the European voyages of discovery, in the",1
"scheme of things, and how my bits of data connect with the bits produced",1
"2. Policy problems. For example, what measures should governments",1
"poverty, violence and oppression. But at least we know what we need to do",1
"and John H. T. Loung, ‘Commercial Smartphone-Based Devices and",0
Good Samaritan parable 57,0
"into the software.21 Yet once we discover such mistakes, it would probably",1
"they must put aside all second-hand descriptions, religious dogmas and",1
civilisation?,1
There are neurological reasons for this. Though the adult brain is more,1
"against global warming, in the name of Christ (as witnessed in his second",1
mass unemployment – or personal unemployment – leaves nobody,1
"extraordinary contribution to humankind as a whole, through their outsized",1
"stories have collapsed, and no new story has yet emerged to",1
The answer isn’t a story.,1
sacrifice of a horse as a realisation of the entire story of the cosmos. The,1
Any deviation from Holocene standards will present human societies with,1
"identifiability’, Journal of Risk and Uncertainty 26:1 (2003), 5–16;",0
But that is a common problem for all influential movements.,1
"of the sacrificial horse is the dawn, its eye the sun … its members the",1
Reshuffling the cards,1
It is therefore groundless to criticise secularism for lacking ethical,1
"Inoue, Nissho 305",0
Middle East.,1
Even in the Middle East – the fighting ring of the world – regional,1
"important of all will be the ability to deal with change, to learn new things,",1
"mystery or the worldly lawgiver? Sometimes when people talk about God,",1
"kills fewer people than obesity, and violence kills fewer people than",1
Hongo. The new prophet had a revolutionary message to the people of the,1
Assyrian Empire 171,0
"have an issue with certain quirks of British, German or Swedish culture,",1
our biases and in verifying our sources of information. As noted in earlier,1
to sprawling empires. No wonder that even neighbouring human groups had,1
"countless Disney movies, the heroes face difficulties and dangers, but",1
"It is certainly true that belief in gods was vital for various social orders,",1
production lines and millions of loyal soldiers to fight in the trenches.,1
This is what makes the theatre of terrorism so successful. The state has,1
"you buy a brand-new Ferrari for $200,000, you will sing its praises far and",1
impossible mission. African Americans from a poverty-stricken slum who,1
cyberspace than in what is happening down the street. It is easier than ever,1
"every year terrorists have killed about fifty people in the European Union,",1
"27 Klaus Schwab and Nicholas Savis, Shaping the Fourth Industrial",0
"exchange, without ever setting foot in either Africa or the Caribbean. They",1
dysfunctional temple.,1
about.,1
"artificial intelligence (AI) xiii, xiv; art and 25–8, 55–6, 182; authority shift",0
Most threatening of all is the prospect of climate change. Humans have,1
"255; hominid 122; marketing and 267; meditation and 311, 313–14, 316,",0
"People estranged from their bodies, senses and physical environment are",1
"any meaning to the Chinese empires, to the tribes of New Guinea, and to",1
"free-market capitalism xii, 3, 4, 11, 16, 44, 55, 217, 245",0
"2017’,",0
about and which story to believe? You sanctify the very ability to choose.,1
"existed when humans colonised the world, domesticated plants and animals,",1
Christian idea that all human beings are equal before God (an idea that,1
"philosophical ideas and real-life events.) However, in order to take over",1
"comes from the religious revolution of Pharaoh Akhenaten around 1350 bc,",1
mutually assured destruction. But as new kinds of offensive and defensive,1
"Manifesto 262, 273",0
"result of a biochemical process. Hence, in the not too distant future a",1
"‘My dear young friend,’ said Mustapha Mond, ‘civilization has",1
"conspiracy theories. How does the global economy function, and is it good",1
"unproductive paths, to explore dead ends, to make space for doubts and",1
"Palestinians 64–5, 101, 103, 160, 233, 274, 275, 282",0
"algorithm. Hamlet and Macbeth will have much more comfortable lives, but",1
"algorithms, including the authority to choose and buy things. Once",1
and their children.29,1
implementing these values in a complex global world. It’s all the fault of,1
entities.,1
word to snap them back to attention: jobs. The technological revolution,1
"Rather, to globalise politics means that political dynamics within countries",1
"inspired many of the Russian statesmen and soldiers. However, the resulting",1
"machine learning 8, 19, 25, 30, 31, 33, 64, 65, 67, 245, 267, 268",0
humanity’s agenda. And we certainly shouldn’t use the theoretical threat of,1
"Anonymous Computerized Survey’, Journal of Child Sexual Abuse 21:2",0
"that the Mexicans and Chinese will take their jobs, and that they should",1
"Networks, Expert System and Hybrid Intelligent Systems’, Neural",0
"such as the bombing of Pan Am flight 103 over Lockerbie in 1988, kill",1
"Mufasa’s death, and keep the other animals in order.",1
"‘self’,",0
"extremes. On the one hand, war is definitely not inevitable. The peaceful",1
"different directions, and some of my obligations come into conflict with one",1
"done, would you rather the car next to you was driven by a drunk teenager,",1
found in a well in the town of Lincoln. Even in the absence of Facebook,1
altogether? Pro-immigrationists seem to think that countries have a moral,1
"191, 221, 224, 233, 242, 272, 274–5, 277, 290, 294",0
extremely strong views about what should be done in Iraq or Ukraine,1
So no one is capable of pulling the strings effectively.7,1
infrequently fulfils the terrorists’ most cherished dreams.,1
should have at least gained control of a fortified castle or two. Terrorism did,1
84:2).10,1
"Mickiewicz, Adam 307",0
"Such conventions, however, are not clearly distinct from fiction. The",1
"because it’s easy to see the cause-and-effect relations. Unfortunately, an",1
infanticide,1
241–6.,0
"If the European project fails, however, it would indicate that belief in the",1
"reasonable claim, but it is far less reasonable to say that ‘Muslim culture is",1
gun to the pizzeria and demanded to see the basement (it turned out that the,1
"trouble agreeing on common diplomatic procedures, not to mention",1
"communication, collaboration and creativity.3 More broadly, schools should",1
"discriminate against black people and women, but then, when a black",1
nevertheless acknowledge that there is more to the world than just their,1
The scientific study of mind seldom follows this anthropological model.,1
smart bomb 136,0
"you mean the freedom to do what you desire – then yes, humans have free",1
"a post-truth species, whose power depends on creating and believing",1
"gurus has never really been rainmaking, healing, prophecy or magic.",1
in law school or in ballet school – but that I might make an excellent (and,1
omelette you need to break a few eggs.,1
These three terms give rise to three distinct debates about the exact,1
"York Post, 18 February 2015; Dave Boyer, ‘Obama Says Terrorists Not",0
walls and moats to separate it from the hordes of ‘barbarians’ outside. In the,1
"New Normal’, Atlantic, 14 June 2016.",0
"4 Ian Buruma, Inventing Japan, 1853–1964 (New York: Modern Library,",0
In this book I want to zoom in on the here and now. My focus is on,1
– perhaps it is enough if we just make the world a little better? You can help,1
Even the United States owed its great-power status to military action,1
"4 David E. Sanger and William J. Broad, ‘To counter Russia, US signals",0
"could provide far better and cheaper healthcare for billions of people,",1
23 February 2017.,0
If by 2050 medical advances make it possible to slow down ageing,1
"ignorance to creative mastery in four hours, without the help of any human",1
"the future, Zionism has a horizon of no more than a few centuries, yet it is",1
"qualms supporting my nation. Otherwise, I am a despicable traitor.",1
"three years to reinvent herself as a designer of virtual worlds, she may well",1
"world is peaceful and prosperous, and everyone is supremely satisfied all",1
Germans and gorillas,1
"community 11, 37, 42, 43, 85–92, 109, 110, 135, 143–4, 201, 230, 241;",0
"To that end, Japan upheld the native religion of Shinto as the cornerstone",1
and the Visual Arts in Weimar Germany (New York: Manchester,0
"conquered California, Nevada, Utah, Arizona, New Mexico and parts of",1
"massive unemployment. In fact, in many countries, such as the USA,",1
"amounts of information, and even the censors don’t try to block it. Instead,",1
These earlier versions include the following essays and articles: ‘If We,0
consuming stuff will make me happy. I had enough sense to realise that,1
Japanese and countless other groups are similarly convinced that,1
knows how to perform the rain dance and end the drought. A priest is,1
a global epidemic of stress.21 As the volatility of the job market and of,1
"proportional to the force inflicting the losses. In terrorism, fear is the main",1
"believes in the same fictions, we all obey the same laws, and can thereby",1
humans into Jews and Muslims or into Russians and Poles still depends on,1
"al-Baghdadi, Abu Bakr 98",0
allowed under the terms and conditions under which it was purchased or as,0
analysing,0
"after which the job market will just settle into a new equilibrium. Rather, it",1
French norms and values that should be accepted by anyone immigrating to,1
"it seems. The USSR reached its zenith in the mid twentieth century, when",1
"on being antisocial, he should just remove himself to some secluded place",1
"Guardian, 30 June 2016.",0
gravitational pull of power.,1
turned out that our choices of everything from food to mates result not from,1
"Collision Warning, Brake Assist, and Autonomous Braking Systems in",0
Epub ISBN: 9781473554719,0
"scheme, but voters rejected the idea.25)",1
"land was the most important asset in the world, politics was a struggle to",1
"science can hack the human algorithm, and that technology can then be",1
"Islamic peril, then Britain, Denmark or France had better go it alone.",1
real insight. It was extremely frustrating.,1
Yet the importance of Ashura is not limited to one place and one day.,1
good. One should listen to and respect the doctrines professed by,1
"Today, a government may take a softer approach to domestic and sexual",1
"the scientific toolkit, especially when trying to understand the human mind.",1
money for it that you must believe it is the most wonderful thing in the,1
but also to re-engineer organic life and to create inorganic life forms.,1
"horizons, it need not be true. A story can be pure fiction, and yet provide me",1
may well suspect that none of these words are about them. The liberal story,1
smartphone than the richest person in the world gets today from the most,1
"How many Christians actually turn the other cheek, how many Buddhists",1
ultra-nationalism. Instead of believing that my nation is unique – which is,1
anywhere in the world; even inside the matrix.,1
"John the Savage retires to an uninhabited wilderness, and there lives as a",1
"chimpanzees most of our bodily structures, physical abilities and mental",1
sharpened your idea of love? Romantic comedies are to love as porn is to,1
history faced this dilemma: do they serve power or truth? Should they aim,1
"might seem incompatible, but the human brain has a lot of drawers and",1
conservatives: conservation and 219–20; embrace liberal world view 44–5,0
Bangladesh or arguing with my capitalist-pig father-in-law over Christmas,1
more about survival than about acquiring nuclear bombs. They might,1
wandered away. For years I lived under the impression that I was the master,1
for a middle path that will cause as little harm as possible.,1
"stock exchange, while making far less effort to understand the deep causes",1
"morality was initially shaped as an exclusive, tribal affair, and has remained",1
All stories are incomplete. Yet in order to construct a viable identity for,1
"15 Joel Delman, ‘Are Amazon, Netflix, Google Making Too Many",0
"Simba and Arjuna know, lions ate antelopes and warriors fought battles for",1
dinner.,1
"Property in Russia 1905–2016’, July 2017, World Wealth and Income",0
Acknowledge your shadow,0
"based on the eternal spiritual values of their creed. Well, they have been",1
individualised song about that particular bastard rather than about the,1
of a word. Fighting other people because you believe in the glory of an,1
You are not the centre of the world,0
"story, and opened their hearts and purses. However, when in addition to",1
"Nazi occupation, almost the first thing they did was raise an army and send",1
"5 For several examples from the nineteenth and early twentieth centuries,",0
"Organization,",0
bitter fruits of Western imperialism and runaway industrialisation. Yet it,1
and pundits hope to sway public opinion on issues such as Obamacare or,1
reason to feel pride that humankind is capable of organising such an event.,1
on the interaction of many different mechanisms.,1
a time of crisis – like climate catastrophe – it would be very tempting and,1
meditation were enough to show me that I hardly had any control of myself.,1
"7 For a survey of the causes of car accidents in the US, see: Daniel J.",0
"saves the lives of hundreds? Maybe you help an old lady cross the street,",1
of other religions.12,1
"unemployed people, and the ultra-Orthodox will have to go to work. Yet it",1
"among many people and institutions, whereas dictatorship concentrates",1
"Such ignorance perhaps mattered little in the twentieth century, when",1
with the same kind of ethical problems that have bedevilled humans for,1
Will all this result in great art? That depends on the definition of art. If,1
commitment to the core secular values. There are plenty of Jewish,1
prerequisite for long-term inequality.,1
"Sikhs 186, 284",0
"coveted goal. Moral feelings such as outrage, guilt or forgiveness derive",1
"of a small elite, the key is to regulate the ownership of data. In ancient times",1
"Syria 13, 29, 93, 94, 106, 114, 139, 141, 147, 148, 159, 171, 173, 175, 176,",0
"Rulers or Evil Dictators?’, Fast Company, 21 February 2017.",0
"banking, teams of humans-plus-AIs could outperform both humans and",1
What does it mean to be secular? Secularism is sometimes defined as the,1
"Unfortunately, strong winds kept tearing the flag, and national pride",1
"nutritional value, be it Easter eggs that symbolise new life and Christ’s",1
Attempts at leaving behind some cultural legacy are seldom more,1
"Alas, this modest hope of just ‘leaving something behind’ is rarely",1
kindergarten to think that Judaism is the superstar of human history. Israeli,1
Soviet school could do without an icon of Papa Stalin holding little Gelya.,1
or by the Schumacher–Kant team?19,1
science is the willingness to admit failure and try a different tack. That’s,1
explain the significance of skin colour in cultural and historical terms. The,1
minds. The mind is not the subject that freely shapes historical actions and,1
Europe’s top dog after its triumphs over Austria-Hungary and France; and,1
"do so partly for fear of self-indulgence, and partly because I don’t want to",1
if somebody describes to you the world of the mid twenty-first century and,1
The two processes together – bioengineering coupled with the rise of AI,1
Title Page,0
because in times of crisis humans all too often forget about their,1
"tracts. The Spanish Empire heavily censored all texts printed locally, and",1
years more. Could I realistically expect Israel to exist for such a long time?,1
a larger version of North Korea.,1
of education. In the middle of town there is a large concrete building,1
"c_deaths/atlas.html, accessed 11 April 2018; World Health Organization,",0
should have no difficulty absorbing a million refugees – or turning them,1
remember one particular Memorial Day ceremony when I was about,1
"planet, it has simultaneously made it far easier to encounter strangers and",1
"here in any meaningful way. If you are curious, ask Google.)",1
easily become just another story.,1
"to Simba in a vision, and reminds Simba of the Circle of Life and of his",1
"Time.com, 23 June 2017.",0
"complexity of the conflict by means of statistics and precise data, you lose",1
"jobs: AI and xiii, 8, 18, 19–43, 59–60, 63, 109, 259–68; education and 259–",0
up with an answer. The invisible hand of the market will force upon you its,1
"Reality is composed of many threads, and this book tries to cover",1
"musical instruments played, and the colours of the robes to be worn.",1
"Samiti,",0
"cyberwarfare 127, 176, 178, 179",0
"unforeseen scenarios. Take healthcare, for example. Many doctors focus",1
"attention, technology and human 71, 77–8, 87, 88–91",0
the white race – were inherently superior to others. After 1945 such views,1
"excuses. Over the centuries, even the true believers have noticed the",1
Who am I? What should I do in life? What is the meaning of life? Humans,1
Homo sapiens and its hominid ancestors lived in small intimate,1
"Baidu (technology company) 23, 40, 48, 77, 267–8",0
"capitalism, and against the excesses of the bureaucratic state. They",1
"intense, humankind can rise to the occasion if we keep our fears under",1
"the economy, for example, division of labour cannot succeed unless",1
story that seeks to gain humanity’s allegiance will be tested above all in its,1
"and the Canaanites: ‘Do not leave alive a single soul’, decrees the holy",1
"7 Lisa Eadicicco, ‘Americans Check Their Phones 8 Billion Times a Day’,",0
"themselves – that they really believe in the Jewish story. What, do you think",1
"lesbian never had to undergo. In contrast, being born into an African",1
accidents.,1
"practical problems in ethics. Immanuel Kant, John Stuart Mill and John",1
"inherently valuable’. In many cases, people are ambiguous or forgetful",1
"with technological disruption, the nation state is simply the wrong",1
"10 Zuckerberg, ‘Building Global Community’, op. cit.",0
your own peace of mind.,1
"fool. Secular Jews may be a bit more sceptical about this grandiose claim,",1
10 Ibid.,0
beyond which even a dramatic drop in greenhouse gas emissions will not be,1
"his listeners against retreating ‘into a world sharply divided, and ultimately",1
"2017; Alana Abramson, ‘No, Trump Still Hasn’t Changed His Mind",0
"job, because they tend to depict fascism as a hideous monster while failing",1
believe fictional stories. We are therefore particularly bad at knowing the,1
"the Polish nation, the suffering of that woman was very real. It may well",1
Terrorism goes nuclear,1
"My Lai massacre (1968) 62, 63",0
"rather, it is an intricate legal fiction woven by lawmakers and lawyers. Yet",1
"foreign countries. In most cases, this overreaction to terrorism poses a far",1
"has a definitive beginning, a not-too-long middle, and a once-and-for-all",1
"386:1 (2008), 155–63.",0
"Current Opinion in Neurobiology 46 (2017), 7–13.",0
experiment in freedom and tolerance unravelled because of an overblown,1
intolerance and the disagreement about European identity. If immigrants are,1
institution that seems to stand between them and their cherished goal.,1
can be a bit more free from the tyranny of our will. Humans usually give so,1
"different clothes, chant different prayers, and observe different taboos.",1
partner to the wrongs inflicted by Israeli soldiers and settlers in the West,1
"makes Facebook’s gambit unique is its global scope, its corporate backing,",1
"work/employment, AI and 18, 19–43 see also jobs World Health",0
building artificial intelligence to do this. And it works. In the first six,1
‘Using open source data to counter common myths about terrorism’ in,0
"10 Some rabbis allowed desecrating the Sabbath in order to save a Gentile,",0
"imagines them to be. To the best of our scientific understanding, there is no",1
"against some people unjustly, it is difficult to know that. If the bank refuses",1
"is understandable. Since Facebook’s business is social networking, it is",1
order to make wise choices about the future of life we need to go way,1
"history of the last 2,000 years. But when you look at the big picture of our",1
"they currently manipulate our eyes, fingers and credit cards. We may come",1
"story, because it doesn’t have any alternative. People may give the system",1
between traditional religions.,1
"that the Danes had just captured London, and that England was being",1
and,0
"University Press, 2013).",0
"bitterly. Conversely, if most immigrants prove to be liberal and broad-",1
mainly their people who preserved the purity of Islam and spread its glory.,1
"On the first day of the Battle of the Somme, 1 July 1916, 19,000 British",1
"Global warming, in contrast, will probably have a different impact on",1
Providing people with more and better information is unlikely to improve,1
nineteenth-century Americans thrived by occupying the gold mines of,1
very unfair; but who said history was fair?,1
"we know very little, because we treat knowledge in the minds of others as if",1
"For example, many drivers are unfamiliar with all the changing traffic",1
is absolutely no guarantee that it will happen again under the very different,1
reference to disruptive technology concerned Hillary Clinton’s email,1
some mediocre B-movie that disappoints all of you.,1
"Digital and Cellular Space in the Territories’, Haaretz, 31 March 2016;",0
"recent decades, have entered a state of shock and disorientation. To have",1
millions of neurons in the brain swiftly calculate the relevant data and,1
"world is full of misery, it is our duty to find solutions. Secular people take",1
to the care of the doctors there. Even mental illness – the last bastion of,1
"publication: ‘Preparing 21st Century Students for a Global Society’,",0
Yugoslavia 169,0
"Making of the Modern World Economy (Princeton, Oxford: Princeton",0
held a referendum in which each and every Briton was asked: ‘What do you,1
"Smartphone Technology in Behavioural Healthcare’, Professional",0
"fill all these positions, and therefore faced an ironic crisis in manning its",1
"moment, whatever it may be. When the breath comes in, you are just aware",1
"others. Rightly or wrongly, people might reach the same conclusions about",1
"ethics: AI and 56–61, 63, 121; complex nature of modern world and 223–",0
Rokia’s personal story the researchers also presented people with statistics,1
"– now the breath is coming in. When the breath goes out, you are just aware",1
"have a conscious or unconscious agenda, and therefore you can never have",1
"her single authentic self, but rather when it becomes evident that Riley",1
individual human workers by millions of individual robots and computers.,1
"34, 35, 38 39, 40–1, 259–68; basic level of 40–1; future of 259–68;",0
"fools, we also don’t want to admit we are villains, so we prefer to believe",1
"thousands of ivory beads, bracelets, jewels and art objects, while other",1
particularly for those who currently receive no healthcare at all. Thanks to,1
"217, 237, 249; media and 166, 167, 170; nuclear weapons 167–70;",0
This global dimension of our personal lives means that it is more,1
"War, when imperial power politics cut short the global march of progress.",1
prosperity in countries such as China and Brazil allows hundreds of,1
"compassion. Yet for exactly the same reason, we need to take full",1
"Pasteur, Louis 299",0
labour in dismal Third World sweatshops. Animal-welfare advocates remind,1
Zuckerberg is certainly correct in lamenting the breakdown of human,1
"was ‘adopted’ by the band’s alpha male, Freddy. The alpha made sure that",1
we can take these decisions based only on our present world view. If this,1
Dedication,0
Even an individual may knit revolutionary personal changes into a,1
soldiers and engineers. People go to war and build cathedrals because they,1
break from their heated quarrels to remind themselves that they all agree on,1
Yet Marx exaggerated when he dismissed religion as a mere superstructure,1
In some cases states might create a completely new religion to bolster,1
climate cataclysm might be tempted to invest their hopes in desperate,1
actually involves (you don’t get to give dramatic speeches and shout,1
something that many charities have understood for a long time. In one,1
"‘trolley problems’ have been solved to the satisfaction of all philosophers,",1
For my great country!,1
"just make things worse. It’s better to work with your own feelings, while",1
"psychology in general, it will play songs tailored to resonate with your",1
recent generations the few remaining civilisations have been blending into a,1
Global,0
is science fiction. Very few people read the latest articles in the fields of,1
As scientists gain a deeper understanding of the way humans make,1
what to teach kids in school? He uses the same yardstick. Teach the kids,1
the Atlantic slave trade by buying shares and bonds in the London stock,1
"unwilling to live up to the immigration deal, why allow more of them in,",1
"crumbling, and no new story has so far emerged to replace them. How can",1
"and trains, he had little control over the day-to-day lives of peasants in",1
"similar incidents people drove into a lake, or fell off a demolished bridge,",1
"other countries such as China, it cannot support a new Cold War, let alone a",1
"military juntas. If Facebook now aims to instigate a global revolution, it",1
"million a month from oil sales’, Business Insider, 23 October 2015.",0
failure to do so.,1
"Where there are wars, where there are divided allegiances, where there",1
"(Boston, MA: Bedford/St Martin’s, 2000).",0
The lost art of winning wars,1
of an effort to overcome the plague. Nobody back then thought that,1
"and chairs. At the sound of a bell, you go to one of these rooms together",1
"and intercontinental missiles. Today, information technology and",1
behind as the world flies by you with a whooooosh. Given that life,1
"community membership we’ve seen for decades, it will start to strengthen",1
"they have boosted Russia’s prestige as a great power, they have also",1
"clear guidelines, catchy slogans and inspiring battle cries. Since it is",1
rather than cybernetics. For why on earth would an AI have a sexual or a,1
accelerate.,1
"Consequently, during the Cold War nationalism took a back seat to a",1
"the biblical adventures and achievements of the Jewish people, recounts",1
"guesses, debunked models, superstitious dogmas and ridiculous conspiracy",1
our social fabric and bring the world closer together.’ This is such an,1
"and dictatorships invested heavily in the health, education and welfare of",1
"3 ‘Cause-Specific Mortality: Estimates for 2000–2015’, World Health",0
"Without criticising the liberal model, we cannot repair its faults or go",1
"In countries such as France and New Zealand, with a long tradition of",1
"Goodell, The Water Will Come: Rising Seas, Sinking Cities and the",0
as a whole.,1
"turn Egypt into a Christian bulwark. However, they were defeated at the",1
"Unfortunately, in the present political climate any critical thinking about",1
"has ever known. And now people say to her it’s not her home, and that she",1
"will not be able to compete with more clear-sighted rivals. Well, that’s just",1
OK. But those lagging behind might find themselves stuck on the wrong,1
"describing a frightening nightmare world, and the only question left open is",1
"15 Sofie Remijsen, The End of Greek Athletics in Late Antiquity",0
"To Cindy Spiegel from Spiegel & Grau, for her feedback and for taking",0
"Srebrenica: Institutions, Facts, and Responsibilities (New York, Oxford:",0
This fourth debate cannot be resolved before clarifying the exact,1
Today close to 1.25 million people are killed annually in traffic accidents,1
Ministry,0
millennia.,1
you tempted to say that these texts are elaborate fictions created by flesh-,1
"their motivation, or that their families might stage protests. If the USA had",1
"As strangeness becomes the new normal, your past experiences, as well",1
getting help from computers. One of the ways to catch cheats is to monitor,1
"freedom, courage and responsibility. It forms the foundation of modern",1
"But Simba cannot escape his dharma. As he matures, he becomes",1
14,1
