line,label
"winged by a shaft or gored by a blade close-up,",1
"And the quick Oilean Ajax heard him clearly,",1
Achilles and Priam,1
They are the lines that end Book 8 and describe the Trojans camped on,1
where Hector in all his power had veered and turned away,1
would head home from the plain with teams and cars.,1
quick as the wind and speed this word to Hector.,1
70,0
"recoils, suddenly, trembling grips his knees",1
The men who trooped with Hector and Prince Polydamas--,1
"Show respect for your own house. Here we are,",1
"HECUBA (he'·kew-ba): daughter of Dymas, Priarn's queen, mother of Hector,",0
490,1
to drag Patroclus' body quickly out of range,1
HOMER:,1
383,1
"Next Odysseus led his Cephallenian companies,",1
"not even Semele, not even Alcmena queen of Thebes",1
Just step this way! So we Can come to terms,1
and wept warm tears like a dark spring running down,1
"How can you think of going down to the ships, alone,",1
"my comrades-in-arms will bury me in style!""",1
"14.35-44 The picture of the Achaean ships berthed on the beach is. at times,",0
the expression of a people's communal imagination-a contrast to the,1
590,1
Father Zeus sped Iris down to sacred Troy:,1
"A messenger brought me word from Zeus-my mother,",1
"to wade into the press and panicked ruck of men,",1
and when the catastrophe comes on us in spite of the universal desire,1
170,1
Defyingthe deathless gods they built that wall,1
"While the men themselves, armed for full assault,",1
"And what's laid up for me, what pittance? Nothing-",1
"Full battalions hang on your words, Agamemnon-",1
"that the text was regarded.as authentic, the exact words of Homer",1
he reared and jammed his lance through the man's ear,1
BOOK 11:,0
"mauling Argive units caught in the bloody press,",1
"Better to clash in battle, now, at once-",1
and the head tumbled onto his fallen brother's corpse.,1
"But here 1 fear the worst, I dread a breakthrough.",1
dieresis to a minor factor and to have given the reader who comes to,1
BY,0
"not to save your Tray. What lasting thanks for us,",1
the heavy spearshaft ran him through the shoulder,1
a man might cringe but he'd be forced to fight.,1
"full fifty fighters with two chiefs in the lead,",1
90,0
"he squats and rocks, shifting his weight from foot to foot,",1
"EUMED£S (yoo-mee'-aetZ): Trojan herald. father of Dolon, 10.367.",0
so the Achaeans' courage quaked. And Hector lunged again,1
BOOK 8:,0
And round his back Diomedes slung the hide,1
James Macpherson. In spite of the fact that Macpherson was never able,1
"your noble father, your brother too-all for my sake-",1
the paint of view of the killer-the excitement of the hunter dispatching,1
550,1
it's either the grave-mound of a man dead long ago,1
"So you, Achilles-",1
"So now, you see, I have given ground myself",1
cases the ransom is refused-the war has turned savage in its final phase.,1
330,1
Come-see if we can arm the Achaeans for assault.,1
"my brothers, how I loved you!-",1
310,1
"HEBE thee'-bre): goddess of youth. daughter of Zeus and Hera, servant of the",0
APHRODITE =ANCHISES,0
"MINOS (meye'-nos): son of Zeus and Europa, father of Deucalion (1), king of",0
"How could I be severed from you, dear boy,",1
"CLYMENE (kW-me-nee): one of Helen's attendant women, 3.173.",0
630,1
The earth groaned and rumbled under the huge weight,1
"You could hear some Trojan or Achaean calling, ""Zeus-",1
HOMER:,1
so it must please the Father's overweening heart,1
rising out of the deep calm flow of the Ocean River,1
that I alone would die,1
He had just grasped the corpse,1
comes to grace our house! Thetis saved my life,1
"Eyes blazing,",1
275,1
730,1
"shouted out fresh orders-vRetreat. Trojans, now!""",1
"no use trying to fight the gods in force.""",1
BOOK 17:,0
"temporary reader. Not a line-for-line translation, my version of the Iliad",0
"assaulting the Argive wall, when Teucer saved his men.",1
Our people will live in peace on the rich soil of Troy.,1
the third day out we raise the dark rich soil of Phthia.,1
"you seized his lance and rammed it home yourself,",1
"which are best summed up in its opening line: ""the rage of Peleus' son",1
"climbed down from behind the team and said to Priam,",1
"the boy goes up to his father's old companions,",1
"The Academy of American Poets, an award from The Translation Center",0
653,0
THE ILIAD,1
900,1
whenever it charged him hard from shore to plain.,1
"descending out of the heavens, took his throne",1
"and a ruck of comrades round him, groveling facedown,",1
Patroclus comes back from the tents of the Achaeans with news of,1
"highest, greatest of men and gods, they say:",1
"""Wait, god of the' sea-blue mane who grips the earth-",1
"they led before the pyre, skinned and dressed them well.",1
"and twelve of their finest fighters died then and there,",1
no punishment to come. Oh I'd pay you back,1
The white-armed goddess Hera complied at once.,1
"Now if he heard how all cringe in the face of Hector,",1
THE ILIAD,1
by Diomedes. 5.165.,0
HOMER:,1
"and down on the ground it tumbled, helmet and all.",1
in the wheat or barley field of a rich man. cutting their way forward,1
200,0
"heading the embassy they sent for your release,",1
thanks to the haze and carnage-,1
THE ILIAD,1
face-to-face he seemed a deathless god ...,1
tough from the gusting wind that whipped its tree.,1
and take in hand the longest javelins we can find-,1
the fool! None of his trappings kept off grisly death-,1
gear that had always kept destruction off his flesh,1
[45-75J,0
THE ILIAD,1
"TapIin, OIiver. Homeric Soundings: The Shaping oftheIliad. New York and Lon-",0
H,0
Now where's your sense? You fill me with contempt-,1
"his helmet flashing, answered nothing-he swept past him,",1
one possible explanation of the survival of these dual forms in the text:,1
"GONOESSA (go-no·es'-al: Achaean city in the kingdom of Agarnemnon, 2.664.",0
"large island of Samos off the south-central coast of Asia Minor, or the island",0
(16.115-19),0
"Nevertheless, I'll still troop with the horsemen,",1
London Peter Carson and Paul Keegan have been generous hosts to the,0
220,1
"and came on crowds, menacing bands of Thebans",1
"he never let go of the high stem, he hugged its horn,",1
"""So, my ox-eyed Queen, you've had your way at last,",1
"NAUBOLUS (naw' -bo-Ius): Phocian hero, father of Iphitus (I), 2.608.",0
HO,0
"Hecuba. uncle of Hector, 16.837.",0
flash floods from the wellsprings plunging down in a gorge,1
",",1
"and under his horses' hoofs it tumbled, clattering on",1
"or loot the fallen, one of the fighters' corpses?",1
coming into use all over the Greek world. Homer must have known of,1
"remember Patroclus now, our stricken comradeI",1
"of the Homeric poems is a creation of epic verse."" It was also a difficult",1
"and Idomeneus whipped the team with their manes streaming,",1
destiny on the other. but in fact the coexistence of these irreconcilables,1
HOMER:,1
"Hector who killed your friend, your strong, gentlefriend!""",1
RHODES,1
they fled themselves before the Argive charge.,1
"you and the burly Licomedes stand your ground,",1
}20,0
"But if you are serious, speaking from the heart,",1
"But the old and noble Priam answered firmly,",1
"When Thetisconveys to Achillesthe will ofZeus, his attitude isexactly",1
"no use, too late. They'd packed behind their shields,",1
"Fight this way, if the Argives still obey you,",1
the Epeans buried lord Amarynceus in Buprasion,1
"clear of the ships and shelters!""",1
"""Beg no more, youfawning dog-begging me by my parents!",1
because it was clear that with the destruction of the Mycenaean and,1
"And the breakneck runner only paused to answer,",1
"Hesank on the spot, hunched in his dearcompanion's arms,",1
So how the heart of Sarpedon stalwart as a god,1
in combat but in an attempt to stop it. Announcing Paris' offer to fight,1
"The captains of Athens, Stichius, staunch Menestheus,",1
But not even then did Hector quit the battle ...,1
Phrygia (fri'·ja)-respectively.,1
[198-226[,1
"Why, he should have prayed to the deathless godsl",1
But Queen Hera summoned Apollo from the halls,1
boIting out of the Argivepack for single combat!,1
"bellies pelted with dust, rushing the wounded warlord",1
10,0
The Achaeans?,1
"Have you no pityfor him, our helpless son? Orme,",1
270,1
We all recall that moment-who could forget it?,1
a throne Athena yielded. Hera placed in her hand,1
the Trojans and allies ranged their troops for battle.,1
"4,.4))16 Tydeus: the father of Diomedes was one of the Seven against Thebes",0
"flitting toward a river-the tireless fire blazes,",1
The Homeric epithets were created to meet the demands of the meter,1
"arming of the warrior, and so on-has revealed that although sometimes",1
"but I most of all.""",1
IZ27-57},0
"Killing so many brave Achaeans for no good reason,",1
drilled for any fight. And reaching their prime,1
and all because Agamemnon spurned Apollo's priest.,1
propped his whip on the yoke. His aide lost no time-,1
straight through his chest the shaft came jutting out,1
180,0
Not even you!,1
800,1
"while his men sported along the surf, marking time,",1
genitive case. To fill the rest of this line the bard needs an epithet of the,1
and found her women gathered there inside,1
"plowed through the front to stand astride the body,",1
just in the prime and fresh warm pride of youth.,1
with one quick shaft-,1
670,1
"Not if he gave me ten times as much, twenty times over, all",1
who holds the Pedasus heights along the Satniois-,1
409,1
[227-56/,0
Meleager's Cleopatra-,1
"Of course it is a risky business, stating what one has tried to do or,",0
"the gates of heaven thundered open, kept by the Seasons,",1
390,1
"ALUS (a'-Ius}: city in Pelasgian Argos. in the kingdom of Achilles, 2.778.",0
"the chamber her loving son Hephaestus built her,",1
PRONOUNCING GLOSSARY,0
"his massive neck and shaggy chest, pulled on a shirt",1
like Nestor to plan with me among Achaea's armies-,1
even now he was glad to save himself from death.,1
14.244 Ocean. fountainhead of the gods. and Mother Tethys: the word translated,0
never a word of profit said or brought to pass.,1
I shrink from mounting our chariot-no retreat-,0
But not a moment more would he turn his shining eyes to Troy.,1
the Echinades rising over the sea across from Elis-,1
"Hector finished Stichius, finished Arcesilaus off.",1
THE ILIAD,1
the Simois sprang ambrosial grass for them to graze.,1
120,0
"And the one who proves the better man and wins,",1
playing the spy again or fighting face-to-face.,1
Antilochus came in last and carried off his prize,1
"""Quiet, battalions;silence! Hear your royal kings!""",1
your long flowing locks and your striking looks.,1
"We must share it all.""",1
"and Strife flaring on, headlong on.",1
"not Panthous' son. But Meges did hit Croesmus,",1
593,1
dashing Agenor cut down Clonius-,1
archery contest. As the events are described we see all the great Achaean,1
"Trojan. son of Antimachus, killed by Agamemnon, 11.143.",0
Let any rugged fighter who shoulders a small buckler,1
"Achilles knows, for his mother has told him, that his death is to come",1
city and also the region surrounding it in the southwestern Peloponnese. 1.291.,0
"On a crest of Olympus under golden clouds he sat,",1
"and drunk to the full on brimming bowls of wine,",1
[69-98/,0
"shape is noteastly determined from the text: at one point it seems to be a shield,",0
"that is. except Hera, Athena and Poseidon-a formidable combination.",1
But Iris quick as the wind took up her hand,1
56,0
"for example), but such expensive equipment would have been put to",1
into the chariot. hurry! Run for our lives,1
"a price to inspire generations still to come!""",1
She broke off.,1
tians.2.584.,0
And into the traces he ran the purebred Bold Dancer-,1
"The veteran Pelagon, one of his closest aides.",1
"taking aim at Deiphobus, hurled his flashing spear",1
"They were enraged, they maimed him, they ripped away",1
what plunder we rounded up and herded offthe plain!,1
But best by far of the men was Telamonian Ajax,1
"Full battle-gear, take up your slashing bronze lances.",1
Talaemenes' two sons sprung from the nymph of Gyge Lake,1
"three binders standing over the sheaves, behind them",1
"collapsing in cowardice, ducking the grim assault.",1
"MENELAUS tme-ne-lay'-us~: Achaean,son of Atreus.king of Lacedaernon,brother",0
PRONOUNCING GLOSSARY,0
"the grueling clash of arms, the leveling rout of war.",1
Helen Reviews,1
230,0
562,1
"Not that Sarpedon yielded all the way, never,",1
"Their father lived in the fortress town of Phera,",1
from the grim work of war and the horror of Achilles' degradation of,1
THE ILIAD,1
"frescoes. Can Ajax be an older, Mycenaean component of the epic?",1
430,1
rush some antlered stag or skittish mountain goat,1
9.171 Accept the blood-price: see note 18.581-92.,0
So down you go. Down and conduct King Priam there,1
220,1
some shepherd tending woolly flocks in the field,0
573,1
Look how you favor them. these reckless Trojans.·,0
So the commander,1
"Never set foot again on Mount Olympus, never!-",1
"Taking the Trojans on alone, on the front lines",1
the Old Man of the Sea in the salt green depths.,1
I must speak out what the heart inside me urges.,1
510,1
THE RAGE OF ACHILLES,1
he not go into battle himself? He tells us:,1
"Bragging so,",1
"you might kill him still-Apollo might give you glory!""",1
Whomever I want I'll make my cherished wife-at home.,1
"glancing fast at Deiphobus, Paris, brave Agenor,",1
HOMER:,1
"combat-tested ally, whose squads reinforce the weakest sectors and who",0
and Athena's priestess chosen by the Trojans. Then-,1
"they're your team, they'll haul your curving chariot",1
"with their long spears, and the bronze around their chests",1
on forks over the fire. They then carve the carcass and roast portions of meat,0
"shouting his Argivesforward-""Slaughter Trojans!""",1
s as in hiss,0
each and every one will give him a black ewe,1
"Still the Trojan exulted, wild with hopes of triumph",1
Fail us now? What a grief it will be to you,1
"the gods are bloodless, so we call them deathless.",1
"Athena downs Ares with a stone and then punches Aphrodite in, of all",1
and urged them on with a flight of winging orders:,1
And with that the red-hatred captain moved ahead,1
"a good healer is worth a troop of other men.""",1
"of your team and chariot, grasp the coiling whip",1
"he was furious, raging-now he swore his inviolate oath",1
"THAUMACIA (thaw·may'-sha): city in Tbessaly, in the kingdom of Philoctetes,",0
700,0
"stood tall in silence, rejoicing in his heart.",1
1409-41/,0
"swanning up in the air, whipped by rushing fire.",1
"Diores' son Automedon shouted back, ""Alcimedon!",1
In Thoas' command sailed forty long black ships.,1
and an unyoked cow to blazing-eyed Athena.,1
"they'd perish then and there,",1
"Odysseus quick at tactics too. then Nestor's son,",1
thanks to the raucous onslaught of that man.,1
when the long hoarse cries of cranes sweep on against the sky,1
He begged the whole Achaean army but most of all,1
"He dispelled the mist at once,",1
40,0
"A stunned silence seized them all, struck dumb-",1
the gods themselves have blotted out your senses.,1
whipped weak with fear by the Argive forces? Look-,1
"by this, this scepter. look,",1
noo-n),1
"wrenched the spear from stalwart Aeneas' shield,",0
MAEMALUS (mee'-ma-/us): father of Pisander (3). 16.229.,0
"they're not about to attack us in the night?""",1
"from the broad earth, from the trampled paths of war",1
{442-71j,1
"""Earth be my witness now, the vaulting Sky above",1
had seized a bull from the cattle's front ranks-,1
If the gods pull me through and I reach home alive.,1
390,1
629,0
and the man's proud spirit left his bones behind.,1
"nelaus, for example, it is not a diphthong, and the vowels are pro-",1
The lord of men Agamemnon reassured him:,1
a dead stop-frightened off by the trench so broad,1
slashing his spear and sword and flinging heavy rocks,1
if the god of earthquakes had not marked it quickly,1
and wake her beloved servants out of sleep ...,1
"a herd of cattle and handsome flock of sheep,",1
and gave a wrenching groan. And the dead lord Patroclus,1
Locrians living across the straits from sacrosanct Euboea.,1
"If Agamemnon were not holding out such gifts,",1
and he dropped gigantic Periphas on the spot,1
"8."""" Cronus and [apttus: the two most important of the Titans, the family of",0
/343-72/,0
"""mouse-god"" and so perhaps the one who bears the plague, 1.45.",0
60,0
the captains hung on his words and all fell in line.,1
410,1
Draw your armies up where the wild fig tree stands.,1
"no friend to shepherds, better than night to thieves-",1
"quickly reached the ships and found Odysseus first,",1
"Daetor and Chrornius, princely Lycophontes.",1
"contest, Aphrodite, and her intervention to save Paris from his fate at",0
the thundering god of host and welcome stranger-,1
340,1
I know him too well-he'll never win me over!,1
"he tears her away himself!""",1
"Nestor, the first to hear their thunder, shouted,",1
The father of men and gods began to address them:,1
can develop an uneasiness about their flanks that can turn into panic.,1
"And now he's dead, I know it. Menoetius' gallant son,",1
Where's his war-gear lying? where's his chariot?,1
"ing the Mohammedan infidels, to a vast epic which, reaching its final",1
fit and proper gifts! Now take my son-,1
With that he called his henchmen Rout and Terror,1
"""Poor men! Lords of the Arglves, 0 my captains!",1
"she winged her words at Pallas: ""What disaster!",1
"my servingrnen, my great house with the high vaulting roof.",1
were not even now. in the absence of an apology. Withheld.,1
"His pleas were moving the heart in Menelaus,",1
"What are your ears for, Ares, can't you hear the truth?",1
in a flash the blaze went swirling round the stem,1
My comrade's death has cut me to the quick.,1
"who once walked the earth-he even braved Apollo,",1
"stood shoulder-to-shoulder with him, winging orders:",1
"But then,",1
wrenching away your day of light and freedom!,1
"to look straight at the glare, each fighter shrank away.",1
800,1
/615-44/,0
"My limbs are gnarled now, the old power's gone.",1
"will do so because of the devotion, courage and incessant efforts of one",1
He is the one who holds the Trojan defense steady by his example and,1
"The god of earthquakes answered back, ""Idomeneus-",1
THE ILIAD,1
"word here translated ""yield""-pitheai-is actually a form of the verb",1
"dear to Oileus' wife, his stepmother Eriopis-",1
"Patrodus clung to a foot and other fighters clashed,",0
No. you must turn back-,1
"can the Achaeans, somehow, still hold monstrous Hector?-",1
"But once his soul and the life force have left him,",1
work?,1
"addressed to Agamernnon. in Book 2, that this was a regular traffic.",1
hardly a foot of plowland showed between them.,1
"once again, there is no way to extract them. Book 23 for example, which",1
could see him hit and bellow out in triumph.,1
all the way till they reach the broad land of Lycia.,1
"still lingering, slow to turn from the spot",1
"and Iris ran his message, racing with gale force",1
"Her voice broke but the old king, lost in wonder.",1
"demanding as Homer's, but Alexander Pope. to take an example, is rich",1
"Thebes, 4.439. See note 5.926.",0
"that day I followed your son to Troy, forsaking",1
and out of his car he pitched as his driver Areithous,1
{/04- 33},0
"Polypoetes braced for battle led them on,",0
HOMER:,1
"He would never fight with a bow or long spear, no,",1
"uscript tradition. Plutarch, writing in the first century A.D., quotes them and",0
clustered closely round the great runner Achilles ...,1
FUNERAL GAMES FOR PATROCLUS,1
Nantucket into Ithaca West with their Homeric hospitality. The Rock-,0
the immortal powers thronging zeus's halls.,0
"But Idomeneus never slacked his fury, always struggling",1
HOMER:,1
"Achilles strode off to his trim ships and shelters,",1
"after he had fought to exhaustion at Lyrnessus,",1
but her head soon hits the sky as she strides across the eanh.,1
for safekeeping. See note 8.554.,0
430,1
"Quickly as fig-juice, pressed into bubbly, creamy milk,",1
the arms Patroclus stripped from lord Sarpedon.,1
"rousing grisly war-and round the Trojans whirled,",1
"the other Leonteus, a match for murderous Ares.",1
"And Patroclus gave ground. backing a good way off,",1
"since god has given you power, build and sense",1
"GORGYTHION (gor-ji'""hi-on): Trojan. son of Priam and Castianira, killed by",0
failure.,1
advancing across the plain to fight before our gates.,1
"Nicholas Richardson, 1993.",0
180,0
590,1
and the dark came shrouding down across his eyes.,1
on the passageways of battle-or one of his Trojans too,1
"until they reached Mount Ida with all her springs,",1
until she's charged him hard or gone down fighting.,1
411,1
"Then Priam and herald, minds set on the journey home,",1
"Her eyes wide,",1
when the North Wind born in the clear heaven blasts it on-,1
snapping the yoke-poles. ditched their masters' cars,1
"Agamemnon here who now claims to be, by far,",1
"in her own rich shrine, where sons of Athens worship him",1
"back to the stallion-land of Argas, worn with torment.",1
"from the lambs' heads, and heralds passed them round",1
"on the peaceful, ordinary activitiesof everyday life.Dead men and annor",1
it was Zeus's pleasure to hand the prize to Hector.,1
"""What disgrace! Look at you, carrying on",1
what help can he give you? None!,1
"whatever your eager heart desires to do.""",1
"up on a mountain summit, battling in all their fury",1
back to life by that. But I have you with me now ...,1
rippling in strength as the men mass like a bastion,1
"to Peleus, dearest to all your hearts, you gods.",1
"the deathless gods and men who walk the earth.""",1
"""No time to sit, old soldier dear to the gods.",1
Ajax' challenge-how could it please his courage still,1
proud in his fighting power like some lion-,1
"... ""-,",1
"gleaming in battle-gear, and two plans split their ranks:",1
But nothing could make him panic-no green boy.,1
at the first sign of Argives charging from the ships.,1
"Then, by heaven, the tireless fire can strike his corpse-",1
/390-418/,1
"blacker, whipping the whitecaps, full hurricane fury-",1
"Lycophron, Ajax' friend-in-arms, Cythera-bom",1
HOMER:,1
went jutting straight out through Patroclus' back.,1
where Achaean soldiers always sacrificedto Zeus,1
But Ruin is strong and swift-,1
But Hector seeing his own brother Polvdorus,1
how to exalt Achilles?-how to slaughter,1
410,1
So Hector threatened at first to rampage through,1
of all the sons that Priam and Hecuba produced!,1
"storming the heights, and breached the walls of Thebes",1
or so before the first printed edition. Petrarch had tried to learn Greek,1
though I fight him all the way!',1
581,1
"But why debate, my friend, why thrash things out?",1
MiJ~t1l,1
"then Telamon's son Great Ajax, lord Epeus too.",1
"this Hector, wild to gut our hulls with fire?",1
970,1
Alcirnedon. 16.232.,0
"of singing and probably did sing in performance, was a poet using the",1
that's how Athena called the turns of battle.,1
Diomedes Fights the Gods,0
"may the immortals fill your cup with joy!""",1
Ithaemenes' favorite son-a big rock to the neck,1
"the era of Greek history known, because of our almost total Ignorance",1
Greek historian Herodotus so referred to it in the fifth century a.c. But,1
"Pounding it in his palms, he crushed a bitter root",1
"a whole, which, as he is fullyaware, blames him for the Achaean losses.",1
"packed into close quarters, yes, and the one man",1
"throughout his life, since he was the son of Zeus by a mortal woman. Akmena,",0
THE EMBASSY TO ACHILLES,1
and drove sharp stakes to guard it.,1
you bore him off to the crowded town of Cos.,1
"Just set my daughter free, my dear one ... here,",1
he thrust his slashing pike with a fresh new fury.,1
heroes in new situations. But the most striking feature of this account,1
Up in arms as they were,1
"bearing her painful message, sent by storming Zeus.",1
"non and withdraws from the assembly, threatening to leave for home,",1
This was the bowl Achilles offered up at games,1
"its bulging pommel fitted with rings for guide-reins,",1
Menoetius' fighting son ... the carrion blowflies,1
HOMER:,1
"and his old heart rejoices, hopes rising, day by day,",1
as the giant put fresh fighting spirit in each man.,1
4~O,1
"and here he came now, up against Agamemnon,",1
"but Hera. struck with fear for Achilles, screamed out,",1
Our men fight with him. They'd rather drop and die,1
40,0
/168-99J,0
THE ILIAD,1
Automedon leapt aboard behind the team and behind him,1
"to hold out so long, then sail home empty-handed.",1
But quick LittleAjax rounded on him roughly:,1
while Achilles raged apart. The famed Achilles,1
600,0
"daughters of Nereus, so you all will know it well-",1
DRYOPS (dreye'·ops): Trojan killed by Achilles. 20.515.,0
"as the river kept on dragging down his knees, lunging",1
the Trojan llioneus. 14.573.,0
Antilochus of the Pylian contingent. 9.95.,0
So you could suffer the pains of wretched men?,1
in the tough armor.,0
"The persuasion of a comrade has its powers.""",1
they are all bent on hating each other to the death.,1
250,0
"Calling out to the vision, Zeus winged it on:",1
And Cassandra saw him too ...,1
THE ILIAD,1
"they poured full rounds for all. Libations finished,",1
"but this soldier wants to tower over the armies,",1
to snatch some helpless lamb or trembling hare.,1
BOOK 23:,0
"Lycia's captains are bearing down too hard,",1
"that skilled Sidonian craftsmen wrought to perfection,",1
THE ILIAD,1
And so they fought and the iron din went rising up,1
such swirling mist blots out the men and horses both.,1
"Polypoetes was not alone, Leonteus shared the helm,",1
to turn the team and take him face-to-face ...,1
"employed in the action; fishing mentioned in similes, but none of the",1
"bronze men glittering, following captains, closing",1
And thrusting it into Hera's outstretched hands,1
1).759-60 No blood-price came his way . . . in battle: see note 18.581-92.,0
But time and again we two have sworn our oaths,1
they take it that Agamemnon's offer of gifts was a fully adequate sat-,1
662,0
"The enemy storms down on the rolling hulls nonstop,",1
came of age in Heracles' well-built palace walls,1
"beating their enemies down in war and struggle,",1
"Hector, Aeneas and Chromius, noble prince,",1
ASOPUS (a-soh'-pus): river in Boeotla. 4.446.,0
"But Argive units, spotting Hector in full retreat,",1
"So he shouted,",1
"with a sharp lance, one a shaft from the string-",1
drive them out of the Trojan lines and into ours.,1
as once in the days of peace. But ceaseless war's upon us!,1
1.51.,0
"And Iris, Zeus's crier, standing alongside Priam.",1
"Archeptolemus-mounted him up behind his racers,",1
and pray to Father Zeus and the other deathless gods,1
as the leaves and spears that flower forth in spring.,1
PRONOUNCING GLOSSARY,0
And now Hector would have hauled the body away,1
and a flock of comrades. hardened combat veterans,1
The father of men and gods complied at once.,1
Now all towering Troy is ruined top to bottom!,1
the chariot sheathed in gold and tin careering on,1
but Augeas the warlord commandeered them on the spot,1
"would just stand there, staring down, hard.",1
"and brandishing two sharp spears went striding down his lines,",1
"""Old man, look, I am a god come down to you,",1
I'm afraid we'll both be butchered on the spot-,1
as they struggled madly on-but there mid-field,1
"POLYIDVS (po-/i-eye'-dus): (1) Trojan, son of Eurydamas, killed by Diomedes.",0
"Patroclus slashed his right shoulder and down he went,",1
alone through camp in the very dead of night,1
Such fire Athena blazed from Tydides' head and shoulders.,1
~,1
You'd be the first to blame a man who railed this way.,1
blazing as fiery-eyed Athena fueled the flames. Three times,1
"""What on earth are you doing? Oh how wrong it is,",1
60,0
"Stop the attack, don't fight them at their ships!",1
"fine things, a joy to the eye, the work of women's hands.",1
but the gods won't give us all their gifts at once.,1
"than when he gutted our ships with roaring fire!""",1
"I marched my Trojans hard to your lovely town of Troy,",1
support a chain of tragic ironies throughout the poem. For the flashing,0
518,1
you stay here and spend the night in a soft bed.,1
their honor comes from Zeus-,1
[455-85J,1
like a fine tree I reared him-the orchard's crowning glory-,1
230,0
"wherever on earth, you can hear a man in pain,",1
"So Idomeneus, famous spearman, stood his ground.",1
the prize he seized from Lymessus-,1
No more of your hot insistence-s-itrepels me.,1
use their imaginations now to save the ships,1
INTRODUCTION,1
[685-714/,1
"He was overwhelmed by the latest salvos, driven back",1
killing Hector would be a renunciation of all that he stands for and has,1
they sat down to their meal and dipping up their cups,1
"quickly armed throughout the encampment, she instilled",1
there's no more telling from which side we're harried-,1
let them lie together ...,1
"Clarke, Howard. Homer's Readers: A Historical Introduction to the Iliadand the",0
Helen of Argos. Helen for whom so many Argives,1
and from it she lit a fire to blaze across the field.,1
"Achilles, 2.789.",0
0,0
THE ILIAD,1
"adds that Aristarchus. the most severe of the Alexandrian editors, expunged",0
"ARION (a-reye' -on): renowned racehorse of Adrastus, 23.392.",0
to read or write. The Mycenaean scribeshad used the complicated Linear,1
1286-3141,1
In the same breath he stretched his loving arms,1
So what if I'm not a world-class man of war?,1
"lifted that splendid headgear out of Eleon once,",1
"So it must please his overweening heart, who knows?",1
must wind down our brutal wars to the bitter end,1
THE ILIAD,1
truest of Zeus's signs that fly the skies-a fawn,1
"Shorter than Atreus' son Agamemnon, clearly,",1
"while attendant women poured out barley, generous,",1
"we haul down all the rest. No shame in running,",1
"Atrides went on the run and reached him. shouting, ..Ajaxl",1
"EMATHIA iee-ma'-thi-as: region to the northeast of mainland Greece, later Ma-",0
But I'll go back to the great city of King Priam,1
"like a murderous lion mad for kills, charging cattle",1
with Hector,1
since works of the sea meant nothing to those landsmen.,1
"describe the death of Hector six books later (16.1001-5, 22.425-29):",0
PRONOUNCING GLOSSARY,0
in the fierce effort of peaceful contest. Homer takes our minds away,1
"Sarpedon's comrade, Epides great with heart.",1
and slaughter all their best against the hulls.,1
"Not loitering now, not slinking back tomorrow.",1
where the handsome armor lay and pull it out,1
c:..s,0
345,1
"Not even then, when I made love to Ixion's wife",1
"Hellos, Sun above us, you who see all, hear all things!",1
Shrouding herself in her glinting silver robes,1
ELEVEN,0
"Quick, take up your gear and off we go.",1
"ORCHOMENOS tor-ko'-me-noss: (I) city of the Minyans, in eastern central Greece,",0
"No sooner had sleep caught him, dissolving all his grief",1
"Flashing Hector's far in the lead, wild to drag it off,",1
far removed from Achilles' blind instinctive reactions that he could,1
ranged by the ships-we're too far from our walls.,1
"Strophius' son, a crack marksman skilled at the hunt.",1
"Achilles spun on his heels to see if it fitted tightly,",1
"phon, 6.185.",0
160,0
"in the face of blissful gods and mortal men,",0
"as an unwilling victim of Paris, which is not found elsewhere in the poem. The",0
BIENoa (bi·ee'·nor): Trojan killed by Agamemnon. 11.107.,0
220,1
once I have loosed the armor ofl'my body.,1
"was gouging his soft throat-Paris was choking, strangling.",1
390,1
"he stabbed his chest with a spear above the nipple,",1
"on foot as I am, I'll meet them man-to-man.",1
not worth a second thought.,1
"theMiddle Ages. Berkeley,LosAngeles and London, 1987.",0
that day you captured the Lesboscitadel yourself:,1
to lash their plunging teams at the hollow ships.,1
"she loosed a bristling wild boar, his tusks gleaming,",1
"As soon as he heard that, the god of earthquakes",1
BOOK 14:,0
"in your tight-strung car, you lean to the left yourself,",1
"essary, a firmness expressed in forms of law and resting on granted",1
"the horses lunged, each driver showed his form,",1
Why? I can't be sure-to spy on our ships,1
290,1
607,1
520,1
Now close beside him the bright-eyed goddess stood,1
from a craggy mountain ridge a storm cloud massing dense,1
And then no way to escape my death. my certain doom-,1
"parted from him,",0
"Closing, Meges gave him some close attention too-",1
"hurled both spears at once-one shaft hit the shield,",1
the sessions of the gods. Quick at Zeus's side,1
"So I take my plunder-spears. bossed shields,",1
"but soon as the sun goes down the signal fires flash,",1
would never run until he'd tested Achilles.,1
"Oh make me young again, and the strength inside me",1
"and all the men of Troy a trophy to glory over,",1
900,1
"but it cracked and rang out now, ripped by the spear.",1
"oh dear friend, dear fighter, soldier's soldier!",1
645,0
"But they called him the son of Borus, Perieres' son",1
that high courage you always carried in your heart?,1
who of the Trojans or famous Trojan allies?,1
So Thersites taunted the famous field marshal.,1
and the steep ravines and down from the high heavens bursts,1
he'll see if the likes of us have propped him up or not.,1
were Apollo and Anemis.,0
and I the youngest trooper of us all . . .,1
"But Hector, seeing Teucer's arrows in disarray,",1
"COPREUS (kop'-ryoos):father of the Achaean Periphetes (2), herald of Eurystheus,",0
cut off in the spring of life-,1
